,status,founded_at,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,category_code_advertising,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_AUS,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_USA,country_code_other,activedays
2834,1,2004,2009.0,2011.0,2.0,2050000.0,1999.0,1999.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6205
2835,1,2012,2013.0,2013.0,2.0,387500.0,2013.0,2013.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3285
2836,1,2012,2012.0,2012.0,1.0,3500000.0,2013.0,2013.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2837,1,2009,2008.0,2011.0,3.0,6499999.0,2009.0,2012.0,3.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
2838,1,2012,2013.0,2013.0,1.0,4561780.722452607,2013.0,2013.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2839,1,2008,2013.0,2013.0,1.0,300000.0,2011.0,2013.0,2.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
2840,3,1999,2006.0,2006.0,1.0,12000000.0,2009.0,2010.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2841,1,2012,2013.0,2013.0,1.0,650000.0,2013.0,2013.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2842,1,2012,2012.0,2012.0,1.0,800000.0,2012.0,2012.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3285
2843,1,2007,2013.0,2013.0,1.0,12500000.0,2008.0,2013.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
2844,3,2006,2009.0,2009.0,1.0,2700000.0,2007.0,2008.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2845,1,2010,2013.0,2013.0,1.0,2700000.0,2010.0,2010.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
2846,1,2013,2013.0,2013.0,3.0,3625000.0,2013.0,2013.0,1.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2847,1,2012,2013.0,2013.0,1.0,40000.0,2012.0,2013.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2848,1,2011,2012.0,2012.0,1.0,6500000.0,2012.0,2012.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2849,0,2008,2009.0,2009.0,1.0,500000.0,2009.0,2009.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2850,0,2013,2013.0,2013.0,1.0,5300.0,2013.0,2013.0,1.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2851,1,1924,2013.0,2013.0,1.0,29000000.0,2009.0,2009.0,1.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35405
2852,1,2011,2011.0,2013.0,2.0,7200000.0,2013.0,2013.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2853,1,2011,2012.0,2012.0,2.0,95000.0,2011.0,2011.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2854,1,2013,2013.0,2013.0,1.0,1500000.0,2013.0,2013.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2920
2855,1,2012,2012.0,2013.0,2.0,1000000.0,2013.0,2013.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3285
2856,1,2009,2008.0,2013.0,2.0,16000000.0,2013.0,2013.0,1.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4380
2857,3,2002,2007.0,2008.0,2.0,22300000.0,2010.0,2010.0,3.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2858,1,2011,2012.0,2013.0,2.0,25550150.0,2011.0,2011.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2859,1,2012,2013.0,2013.0,1.0,1400000.0,2013.0,2013.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2860,1,2012,2013.0,2013.0,1.0,20000.0,2013.0,2013.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3285
2861,1,1999,2011.0,2011.0,1.0,4561780.722452607,2010.0,2012.0,2.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8030
2862,1,2013,2013.0,2013.0,1.0,15000.0,2013.0,2013.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2863,1,2006,2010.0,2010.0,1.0,1350000.0,2006.0,2013.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5475
2864,1,2013,2010.0,2013.0,3.0,25125716.0,2011.0,2011.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2865,1,2011,2013.0,2013.0,1.0,2000000.0,2012.0,2012.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2866,1,2011,2012.0,2013.0,2.0,3400000.0,2011.0,2013.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2867,1,2012,2013.0,2013.0,1.0,4561780.722452607,2013.0,2013.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2868,1,2008,2008.0,2008.0,1.0,500000.0,2008.0,2008.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
2869,1,1983,2013.0,2013.0,1.0,7800000.0,2001.0,2001.0,1.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13870
2870,1,2012,2013.0,2013.0,1.0,4561780.722452607,2013.0,2013.0,1.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2871,1,2011,2013.0,2013.0,1.0,1000000.0,2013.0,2013.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2872,1,1999,2012.0,2012.0,1.0,1609173.0,2010.0,2010.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8030
2873,1,2013,2013.0,2013.0,1.0,4561780.722452607,2012.0,2012.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2874,1,2008,2012.0,2013.0,2.0,7900000.0,2012.0,2012.0,2.0,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
2875,1,2011,2013.0,2013.0,1.0,500000.0,2012.0,2012.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2876,1,2012,2012.0,2013.0,2.0,3450000.0,2013.0,2013.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3285
2877,3,1998,2007.0,2007.0,1.0,400000.0,2013.0,2013.0,1.0,3.8906911456708704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2878,1,2013,2013.0,2013.0,1.0,6750000.0,2013.0,2013.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2920
2879,1,2006,2011.0,2011.0,3.0,525000.0,2013.0,2013.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5475
2880,3,2002,2007.0,2007.0,1.0,10500000.0,2006.0,2006.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2881,1,2012,2013.0,2013.0,1.0,1000000.0,2007.0,2007.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2882,0,2006,2010.0,2012.0,2.0,3140000.0,2009.0,2009.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2883,3,2005,2005.0,2005.0,1.0,4561780.722452607,2005.0,2005.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2884,1,2009,2012.0,2013.0,2.0,14993479.0,2010.0,2010.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
2885,1,2011,2011.0,2011.0,1.0,11109261.0,2013.0,2013.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2886,3,2009,2010.0,2010.0,1.0,2600000.0,2009.0,2010.0,3.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2887,1,2010,2013.0,2013.0,1.0,2500000.0,2012.0,2012.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
2888,1,2011,2011.0,2012.0,2.0,465000.0,2013.0,2013.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3650
2889,1,2005,2012.0,2013.0,2.0,8589995.0,2005.0,2005.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5840
2890,1,2011,2013.0,2013.0,2.0,13700000.0,2012.0,2012.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2891,3,2008,2008.0,2009.0,2.0,1650000.0,2010.0,2011.0,3.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2892,1,2006,2013.0,2013.0,1.0,4561780.722452607,2009.0,2013.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5475
2893,1,2007,2009.0,2009.0,1.0,2500000.0,2010.0,2011.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
2894,1,2010,2012.0,2013.0,3.0,210000.0,2013.0,2013.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
2895,1,2013,2013.0,2013.0,1.0,500000.0,2013.0,2013.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2920
2896,1,2011,2013.0,2013.0,1.0,280000.0,2011.0,2011.0,1.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2897,1,2012,2013.0,2013.0,2.0,1700000.0,2013.0,2013.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2898,1,2000,2012.0,2013.0,2.0,12000000.0,2012.0,2013.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7665
2899,1,2007,2008.0,2008.0,1.0,4561780.722452607,2009.0,2009.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5110
2900,1,2005,2013.0,2013.0,1.0,13615290.0,2008.0,2008.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5840
2901,1,2012,2013.0,2013.0,1.0,1000000.0,2013.0,2013.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2902,1,2010,2012.0,2013.0,2.0,5400000.0,2013.0,2013.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
2903,2,1994,2010.0,2010.0,1.0,10000000.0,2009.0,2013.0,3.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9855
2904,1,2013,2013.0,2013.0,2.0,400000.0,2013.0,2013.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2920
2905,1,2004,2011.0,2011.0,1.0,195003.0,2011.0,2011.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6205
2906,1,2007,2009.0,2011.0,2.0,19100000.0,2009.0,2010.0,2.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
2907,1,2012,2013.0,2013.0,1.0,250000.0,2012.0,2012.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3285
2908,1,2012,2012.0,2013.0,2.0,100000.0,2013.0,2013.0,1.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2909,1,2012,2013.0,2013.0,1.0,500000.0,2013.0,2013.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2910,1,2004,2011.0,2011.0,1.0,541040.0,2000.0,2000.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6205
2911,1,2011,2013.0,2013.0,2.0,675000.0,2011.0,2011.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2912,1,2008,2008.0,2008.0,1.0,3000000.0,2009.0,2009.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4745
2913,1,2013,2013.0,2013.0,3.0,1231500.0,2013.0,2013.0,1.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2914,1,2007,2008.0,2008.0,1.0,5800000.0,1996.0,2009.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
2915,1,2012,2013.0,2013.0,1.0,4561780.722452607,2013.0,2013.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2916,1,2013,2013.0,2013.0,1.0,4561780.722452607,2013.0,2013.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2920
2917,1,2011,2013.0,2013.0,1.0,535000.0,2011.0,2011.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3650
2918,1,2012,2012.0,2013.0,2.0,18400000.0,2013.0,2013.0,1.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2919,1,2013,2013.0,2013.0,1.0,3000000.0,2013.0,2013.0,2.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2920,1,2011,2013.0,2013.0,3.0,13300000.0,2013.0,2013.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2921,1,2000,2012.0,2013.0,2.0,1319974.0,2012.0,2012.0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7665
2922,1,2013,2013.0,2013.0,1.0,700000.0,2013.0,2013.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2923,1,2010,2013.0,2013.0,1.0,4000000.0,2013.0,2013.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
2924,1,2008,2008.0,2008.0,1.0,100000.0,2009.0,2009.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
2925,3,2009,2009.0,2009.0,1.0,1100000.0,2009.0,2013.0,2.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2926,0,2010,2008.0,2010.0,2.0,30000.0,2010.0,2011.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2927,1,2001,2012.0,2012.0,1.0,16548170.0,2004.0,2004.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7300
2928,1,2010,2012.0,2013.0,2.0,1329632.0,2010.0,2010.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4015
2929,1,2007,2012.0,2012.0,2.0,8499900.0,2010.0,2010.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
2930,1,2011,2011.0,2011.0,1.0,4561780.722452607,2011.0,2011.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2931,1,1984,2012.0,2012.0,1.0,3273803.0,2011.0,2012.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13505
2932,1,1994,2009.0,2009.0,1.0,5000000.0,2010.0,2010.0,2.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9855
2933,1,2002,2006.0,2008.0,2.0,23910000.0,2002.0,2013.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6935
2934,3,2007,2007.0,2008.0,2.0,10000000.0,2010.0,2010.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2935,1,2002,2012.0,2013.0,2.0,2538333.0,2011.0,2011.0,1.0,3.8906911456708704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6935
2936,0,2007,2007.0,2007.0,1.0,4561780.722452607,2006.0,2013.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2937,1,2003,2005.0,2007.0,2.0,11000000.0,2010.0,2010.0,2.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6570
2938,1,2012,2012.0,2012.0,1.0,4561780.722452607,2012.0,2012.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3285
2939,1,2009,2012.0,2012.0,1.0,4561780.722452607,2009.0,2009.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4380
2940,1,2011,2012.0,2013.0,2.0,26500000.0,2012.0,2013.0,2.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2941,1,2012,2013.0,2013.0,1.0,50000.0,2012.0,2012.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2942,1,2012,2013.0,2013.0,1.0,15000.0,2012.0,2012.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2943,1,2006,2009.0,2013.0,2.0,16000000.0,2008.0,2008.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
2944,1,2012,2013.0,2013.0,2.0,1000000.0,2013.0,2013.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2945,1,2003,2013.0,2013.0,1.0,8000000.0,2009.0,2009.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6570
2946,1,2006,2008.0,2010.0,2.0,12000000.0,2010.0,2013.0,2.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
2947,0,2006,2006.0,2006.0,1.0,100000.0,2010.0,2010.0,1.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2948,1,2012,2013.0,2013.0,1.0,2100000.0,2012.0,2012.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3285
2949,1,2011,2013.0,2013.0,1.0,4700000.0,2011.0,2011.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
2950,0,2007,2008.0,2009.0,2.0,10500000.0,2011.0,2011.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2951,1,2008,2009.0,2013.0,2.0,12413122.0,2008.0,2008.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
2952,1,2001,2012.0,2012.0,1.0,17500000.0,2007.0,2007.0,1.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7300
2953,1,2007,2009.0,2011.0,3.0,2142981.0,2011.0,2011.0,2.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
2954,1,2013,2013.0,2013.0,1.0,5800000.0,2013.0,2013.0,1.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2955,1,2012,2012.0,2013.0,3.0,1268000.0,2013.0,2013.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3285
2956,1,2005,2013.0,2013.0,1.0,5000000.0,2013.0,2013.0,1.0,3.8906911456708704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5840
2957,3,2005,2009.0,2009.0,1.0,20000000.0,2011.0,2011.0,1.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2958,1,2006,2007.0,2012.0,3.0,8993894.0,2013.0,2013.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
2959,1,2011,2013.0,2013.0,1.0,1950000.0,2013.0,2013.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3650
2960,1,1999,2013.0,2013.0,1.0,10000000.0,2012.0,2012.0,1.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8030
2961,1,2013,2013.0,2013.0,1.0,1100000.0,2013.0,2013.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2920
2962,3,1992,2005.0,2005.0,1.0,5240000.0,2009.0,2010.0,2.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2963,1,2010,2011.0,2011.0,1.0,4561780.722452607,2013.0,2013.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
2964,3,2006,2006.0,2008.0,2.0,20000000.0,2009.0,2010.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2965,1,2013,2013.0,2013.0,1.0,5500000.0,2013.0,2013.0,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2966,1,2012,2013.0,2013.0,2.0,290000.0,2012.0,2012.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
2967,1,2013,2013.0,2013.0,1.0,435000.0,2013.0,2013.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2968,1,2007,2010.0,2010.0,1.0,2787000.0,2011.0,2011.0,1.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
2969,1,1999,2012.0,2012.0,1.0,24000000.0,2009.0,2013.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8030
2970,1,2006,2006.0,2008.0,3.0,355000.0,2008.0,2008.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5475
2971,1,2006,2008.0,2011.0,2.0,11000000.0,2010.0,2013.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5475
2972,1,2013,2013.0,2013.0,1.0,12750000.0,2013.0,2013.0,1.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2920
2973,1,1998,2011.0,2011.0,1.0,2315006.0,2007.0,2007.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8395
2974,1,2005,2013.0,2013.0,1.0,3556876.0,2006.0,2006.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5840
